,Unnamed: 0,Author,title,Age_restriction,description,keywords,length,publish_date,views,about,link,channel_name
71,0,Craftsman Automation Private Limited,Automated Storage & Retrieval Systems by Craftsman,False,"Craftsman Storage Systems is a manufacturer of high bay racking, pallet stacker cranes, Shuttle AS/RS, Mobile Pallet Racking, Vertical Lift Modules- VStore. Each system is designed and manufactured in house and can be customized to fit customer's requirements in terms of storage, floorspace, throughput and future expansion plans.

The high bay racks- are manufactured in -house at a state-of-the-art facility equipped with roll forming machines, robotic welding, powder-coating. 

Get in touch with us at www.craftsmanstorage.com to find out more and for a free consultation!",,216,2020-11-03,5865,https://www.youtube.com/channel/UC6asMUA1vEVI4E4itWauIFQ/about,https://www.youtube.com/watch?v=U4KbSJFPHU4>,Craftsman Automation Private Limited
72,0,Dexion Group,Dexion Automatic Storage and Retrieval System (ASRS),False,"ASRS is a cost effective way of dealing with high density storage and retrieval of large volume, fast moving consumer goods while occupying only a small physical footprint.

The essential benefits of ASRS are in its storage capacity and its speed of put away and retrieval.

While generally ASRS deals with continuous pallet movements, the flexibility of crane design also makes it a consideration when using totes and bins to store and retrieve small volumes of a high number of products, such as in small parts operations.","Dexion,Dexion ASRS Solution Set,ASRS,ASRS Solution Set,Materials Handling,Supply chain",53,2011-06-21,8288,https://www.youtube.com/channel/UCYAgaWb9pVsXGRhsJ0suMJg/about,https://www.youtube.com/watch?v=GLZHylIMmKw>,Dexion Group
73,0,Grantek,ASRS: Opportunities in Automated Storage and Retrieval Systems,False,"Grantek has released a new video. ASRS: Opportunities in Automated Storage and Retrieval Systems is now available above. This video features Jeremy Simon - Client Solutions Manager at Grantek, Joshua Kohut - System Design Engineer at Grantek and Travis Cox - Co-Director of Sales Engineering at Inductive Automation.

This video provides an in-depth look at the value of Automated Storage and Retrieval Systems (ASRS) for CPG and Food & Beverage manufacturers.

Takeaways will include:
• The risks of using older systems
• System upgrades that do not need to be complicated or result in replacing the whole system
• System upgrades that can be open source and cost effective
• The modifications available to accommodate each system
• Insights on software platforms that can also provide trending, alarming, monitoring and reporting","Inductive automation,ignition,grantek,grantek systems integration,asrs,Automated Storage and Retrieval Systems,Automated Storage and Retrieval System,CPG,food and beverage manufacturing,food & beverage manufacturing,food & bev manufacturing,jeremy simon,josh kohut,joshua kohut,travis cox",3321,2019-07-25,4766,https://www.youtube.com/channel/UCEsTNJCZhhfHUxbkyjofIHA/about,https://www.youtube.com/watch?v=92AJitFlXLY>,Grantek
74,0,Vanderlande,Vanderlande ADAPTO shuttle-based automated storage and retrieval system,False,"ADAPTO. For a flexible, lean system design and maximum availability.

ADAPTO is  a  unique  3D  shuttle system combining random storage and retrieval, sorting to any destination and in full sequence. It offers unrivalled flexibility and scalability on a small footprint and helps you to adapt to changing market dynamics.

More info about ADAPTO: https://www.vanderlande.com/warehousing/innovative-systems/storage-asrs/adapto

---
Subscribe to the Vanderlande channel: https://www.youtube.com/user/Vanderlandetube?sub_confirmation=1
Visit the Vanderlande website: https://www.vanderlande.com

Follow us!
Linkedin: http://www.linkedin.com/company/vanderlande-industries
Twitter: https://twitter.com/Vanderlande
Facebook: https://www.facebook.com/vanderlande.industries
Instagram: https://www.instagram.com/vanderlande.official","AS/RS,ADAPTO,Vanderlande,Storage,Warehousing,ASRS,Retrieval,Shuttle,Warehouse automation,sequencing",162,2018-07-05,97216,https://www.youtube.com/channel/UCHBe5o0VugOyjIvlZIbEzMg/about,https://www.youtube.com/watch?v=Szt20xNxB5M>,Vanderlande
75,0,HafizuddinMajek,AUTOMATED STORAGE AND RETRIEVAL SYSTEM (ASRS),False,UTM FINAL YEAR PROJECT ASRS PROTOTYPE...,,171,2015-05-20,63994,https://www.youtube.com/channel/UCC22CF0wa1qRQLzKsxcXOUw/about,https://www.youtube.com/watch?v=QetS5n2ZE5k>,HafizuddinMajek
76,0,SSI SCHAEFER Group,"Rack Clad, Automated Storage and Retrieval System (ASRS) Warehouse | SSI SCHAEFER",False,"YCH Group is Singapore’s largest home-grown supply chain solutions company and leading regional supply chain management partner to many of the world’s leading brands across the Asia Pacific. YCH Group envisions Supply Chain City® to be the premier Supply Chain nerve centre for the region, a supply chain ecosystem that is set to break new grounds and shift paradigms for the industry. Central to this development is to plan for the Fusionaris®, a patented fusion of automated storage and retrieval system (ASRS) & ramp-up integrated solution – a first of its kind worldwide.",,269,2018-03-15,30329,https://www.youtube.com/channel/UC9sNEYUuF3TzOdfkpygznyQ/about,https://www.youtube.com/watch?v=tE2t-0vsmZA>,SSI SCHAEFER Group
77,0,KD EDUTECH,ASRS| Automatic Storage and Retrieval System| #VTU #CIM #storage #automation,False,"Automated Storage and Retrieval Systems (ASRS) thrive in applications where high volumes of inventory move in-and-out of manufacturing or distribution operations. Storing with ASRS means accurate, real-time data is kept on inventory - eliminating need for physical inventory inspections and also providing direct access to items at all times. Utilizing ASRS increases throughput and efficiency, saves space, allows you to use your “air rights” and reduces building costs.","#Manufacturing,#Casting",1434,2021-12-17,146,https://www.youtube.com/channel/UCPd9iL-Veuk4soCSTtrDiSA/about,https://www.youtube.com/watch?v=-H9Wl-uLrz8>,KD EDUTECH
78,0,"Daifuku Global Channel ""D-Tube!""",Mini Load ASRS for Picking-Kitting-Storage,False,"""Daifuku FADA's India journey started in 2014. In a short span, we have become the leader in Indian ASRS market; all of the systems installed were Pallet Load ASRS. We now have reached another milestone, where we are deploying our fist ever Miniload ASRS in India. Its truly a monumental time and gives us great pride and humility to have such opportunities to serve the client and society at large. We in our way are contributing to MAKE IN INDIA!""","automated handling solutions,asrs system,mini-load asrs system,mini-load automated warehouse,mini load asrs in india,daifuku mini load asrs system in india,asrs storage and retrieval,automated storage and retrieval system,warehouse automation",221,2018-09-19,19329,https://www.youtube.com/channel/UCzRJVM0G9SXkB8cB2AldhoA/about,https://www.youtube.com/watch?v=-v92mnauRtI>,"Daifuku Global Channel ""D-Tube!"""
79,0,"Daifuku Global Channel ""D-Tube!""",Automated Storage & Retrieval System | High Dense Storage | Intralogistics Solutions | Daifuku India,False,"Daifuku ASRS in India is one of the leading ASRS manufacturers and providers.
Features of storage and retrieval systems include high density storage, high safety, low lead time and highly accurate and efficient operations. 
What is ASRS warehouse? 
ASRS stands for Automated  Storage and Retrieval Systems
It is installed to automate inventory storage operations in factory and warehouse and can make ordinary factory into SMART factory..
Types of ASRS include 2 major types: Mini load (Bin storage) and Unit Load (Pallets storage)
 How does ASRS work? 
ASRS is an interconnected network of machines that are linked together to store and retrieve specific goods and raw materials at the click of a button. Various PLCs and a Warehouse Management System are linked to obtain desired results.
 
India is a booming market for ASRS and Daifuku's Pallet ASRS and Mini-load ASRS have been supplied to many renowned customers in India in the E-commerce, FMCG, Pharma, Electrical, Paints, Hardware and Tyre industries.","Daifuku,automated storage and retrieval system,how does the asrs work,what are the features of storage and retrieval systems,what is asrs warehouse,dense storage,how does asrs relate to manufacturing,what is storage and retrieval,asrs systems in india,types of asrs,unit-load as/rs,mini-load as/rs,india asrs,automated warehouse system,asrs racking,asrs system manufacturers in india,asrs systems supplier in india,asrs companies in india,manufacturer of asrs",235,2020-09-15,6745,https://www.youtube.com/channel/UCzRJVM0G9SXkB8cB2AldhoA/about,https://www.youtube.com/watch?v=UHWWYRg_Pkg>,"Daifuku Global Channel ""D-Tube!"""
80,0,Ferretto Group,FERRETTO GROUP - AS/RS - Automated Storage and Retrieval System,False,"The Ferretto Group designs and manufactures a wide range of innovative, high-tech automatic solutions.
Our staff thoroughly analyzes the customer's needs and the characteristics of the goods to be stored, developing and proposing the most suitable automated system.

In that respect, the best solution is also proposed for particular logistical problems that require specific in-depth study (storage of coils, sheets, bars, wood sheets, etc.).
We coordinate all the design phases, from the initial design to the final testing, carrying out, if required, the inspection and verification of related civil works, such as foundations and shallow foundations on which the storage system will be installed.
Visit our website!
https://bit.ly/2CtJpj7
Brouse our catalogues!
https://bit.ly/2R8axIw","Ferretto Group,AS/RS for pallets and bins,Self supporting AS/RS,Multi-depth AS/RS,Monorail shuttle Fast Ring,Mobile pallet racking Euromag,Miniload AS/RS,Specials AS/RS,Vertical Lift Module Vertimag EF,Vertical Lift Modules for metal sheet Steel Tower,Vertical Carousel Eurot",244,2018-02-20,14392,https://www.youtube.com/channel/UCFZ6BZlj4E1ZPwKXMHR3HiQ/about,https://www.youtube.com/watch?v=g0yLEzRGro0>,Ferretto Group
81,0,JWD Group,JWD First ASRS Public Cold Storage in Thailand,False,,,30,2019-06-05,3495,https://www.youtube.com/channel/UCQA5AABaO7of_C6DkN_6ajg/about,https://www.youtube.com/watch?v=OaWvD0Ep5Fc>,JWD Group
82,0,Mustafa Hesham,Automated storage and retrieval system ASRS using Arduino,False,ASRS prototype for small boxes such as medicines using Arduino as the microcontroller and four Nema 17 stepper motors driven by A4988 drivers for the moving axes.,"Arduino,ASRS,mechatronics,automated warehouse",65,2018-10-01,3419,https://www.youtube.com/channel/UCcM1KoxTtoTMPZiIRkzRPGw/about,https://www.youtube.com/watch?v=ZptViRjR-XU>,Mustafa Hesham
83,0,Zoe Sun,Automated Plastic Crates/Bin Storage Systems/Warehouse ASRS Systems,False,"Website: www.qwautomation.com 
Email: zoe@qwautomation.com/sales@qwautomation.com 
Whatsapp&Wechat: +86 13290416555

We can customer-built the automated storage and retrieval system specially to meet your requirements. An automated storage and retrieval system(ASRS or AS/RS) consist of a variety of computer-controlled systems for automatically placing and retrieving loads from defined storage locations.

We develop innovative logistics system to help you be more competitive and efficient. No matter if long, flat or special products, our solution can handle them.",,35,2021-03-17,296,https://www.youtube.com/channel/UCLnqa7mVLcZRNZMwCJAKFog/about,https://www.youtube.com/watch?v=o34wnCw1RQA>,Zoe Sun
84,0,Dematic APAC,Monde Nissin Automated Storage and Retrieval System (ASRS) from Dematic,False,"Doubled storage density, increased accuracy, and optimised warehouse operations.

Monde Nissin is a Filipino snack food giant known for its products like instant noodles under the Lucky Me! brand, as well as baked goods and biscuits under the Monde, Nissin, Voice, and Bingo brands.

When building a new warehouse, DC 2, Monde Nissin needed an automated logistics solution that could minimise the area required for storage and eliminate manual handling of stocks between the new warehouse and DC 1. Dematic implemented an Automated Storage and Retrieval solution (ASRS) comprising storage and retrieval machines, automated infeed/outfeed pallet handling system and interfloor pallet lifters to facilitate the fast and efficient transfer of pallets in between multiple levels of the warehouse.

Today the new warehouse runs up to 24 hours per day and up to 6 days per week and has doubled storage capacity and achieved high productivity, attributable to the system’s high storage and throughput capacity, fast responsiveness, inventory accuracy and traceability, and rugged and reliable pallet handling. 

Read more at https://www.dematic.com/en-au/downloads-and-resources/articles/monde-nissin","distribution,logistics,intralogistics,warehouse,fulfillment,storage,pallets,automation",227,2019-07-04,19602,https://www.youtube.com/channel/UCj5pcblSz4F6oD_kdt5M8GQ/about,https://www.youtube.com/watch?v=dIn0GWlYDdc>,Dematic APAC
85,0,Ganesh Jagushte,Automated Storage and Retrieval System,False,Prof. G. S. Jagushte,Recorded by XRecorder: https://recorder.page.link/Best,1371,2021-02-21,1580,https://www.youtube.com/channel/UCZAWFBcISkKXmUrN0HtNQVg/about,https://www.youtube.com/watch?v=DnjMuB0LNbQ>,Ganesh Jagushte
86,0,Craftsman Storage Systems,Mini-Load AS/RS Shuttle System | Multi-deep Fully Automated Bin Storage System | Craftsman,False,"Craftsman's Mini-Load Shuttle Storage features goods-to-person automated storage system. Crato - Our mini load shuttle, is an innovative storage solution that delivers high throughput and replenishment rates in an integrated storage solution by handling lighter loads. Mini-Load AS/RS systems are automated storage and retrieval systems for bins, totes and cartons. Mini load systems are designed with faster performance and operational efficiency, resulting in higher productivity. Craftsman’s Crato, a single level shuttle system provides optimum space utilization with high throughput capabilities.

BENEFITS:
• Double deep storage for maximum storage density.
• Multiple systems can be stacked together for even higher throughputs
• Weights up to 40 kg per tote can be handled efficiently and reliably.

Follow Us :
Facebook - https://www.facebook.com/CraftsmanStorageSystems 
Twitter - https://twitter.com/Craftsmanindia1 
LinkedIn - https://www.linkedin.com/company/craftsman-storage-systems/
Instagram - https://www.instagram.com/craftsmanstoragesystems/ 

#ShuttleASRS #CraftsmanStorage #AutomatedStorageandRetrievalSystems #ASRS #MultiDeep
#BinStorageSystem #MiniLoadASRS #StorageSystem","Shuttle ASRS,Multideep ASRS,MiniLoad ASRS,V STORE,Vertical Lift Module,Mobile Pallet Racking,Automated Storage System,Automated Storage and Retrieval System,ASRS,VStore,Mobile pallet Racking,Craftsman,Craftsman Storage System,Shuttle System Manufacturers,Shuttle System,ASRS Manufacturers,Bin Storage System",59,2021-09-29,6036,https://www.youtube.com/channel/UC2dpUs9E8nljaq4i3gVh5gA/about,https://www.youtube.com/watch?v=wUruPB1xV0o>,Craftsman Storage Systems
87,0,Engineering And Technology,Automated storage and retrieval systems,False,,,2249,2020-11-11,700,https://www.youtube.com/channel/UCsQRqx-Y1rR3wMXOh0n-g9Q/about,https://www.youtube.com/watch?v=j-rGS0dAEMo>,Engineering And Technology
88,0,Craftsman Automation Private Limited,High throughput Automated Pallet Storage and Retrieval System using Shuttles,False,"Shuttle based ASRS ( Automated Storage and Retrieval System) powered by Craftsman Automation. Racking, Shuttle, Carrier, Buffer Conveyors, and Pallet Lifter working simultaneously to achieve class-leading high throughput.

World's Highest Pallet density storage 

Automated positioning using encoders and high precision racking, handle pallet loads up to 2tons/pallet

Music: Royalty Free Music from Bensound",,71,2020-08-30,2792,https://www.youtube.com/channel/UC6asMUA1vEVI4E4itWauIFQ/about,https://www.youtube.com/watch?v=QVBML5MbwZ8>,Craftsman Automation Private Limited
89,0,Johnson,ASRS project for Tea Product manufacturer,False,"Eyda is driven to deliver the best solutions to improve the storage capability and overall productivity of your warehouse or distribution center,design and installation . We have been in this field for 19 years experience. 

Our factory produce pallet racking , double deep racking , drive-in racking, very narrow aisle racking, gravity racking, push back racking, cantilever racking, mobile filing cabinet, shelving racking, shelving racking, multi tier, racking roller racking ,  , Platform racking, shuttle rack .

Alibaba website: eyda168.en.alibaba.com
English Websit: www.dpfiltersystems.com  www.eydarack.com
Chinese websit: www.eyda168.com
Facebook: https://www.facebook.com/GZCNJohnson
Twitter: https://twitter.com/GZCNJohnson
Instagram: eyda_warehouse_rack
Contact email: sale02@eyda.com.cn
Wechat: dpfilter
Skype: longyongcong
Contact Phone: 0086 13688879895","asrs,automatic warehouse,automated warehouse,automatic racking systems",15,2019-08-07,46,https://www.youtube.com/channel/UCMXe6uk2AYs8uqg6L820Esw/about,https://www.youtube.com/watch?v=QabERh65xGo>,Johnson
90,0,Sieger Spintech,Automatic Storage & Retrieval Systems - ASRS for Fabric Rolls  and Yarn,False,"SIEGER Automatic Storage and Retrieval Systems for Fabric Rolls Storage.

Our ASRS systems have proven to be extremely efficient across all domains of the textile industry such as spinning weaving, knitting, processing, and so on. With the capacity to store pallet weight of up to 2 Tonnes, we go vertically in height up to 35 meters. Our Warehouse Management Systems (WMS) are highly customized and are linked seamlessly to the user's ERP which gives 100% control of the inventory.

For more queries and details reach out to marketing@siegerglobal.net 

Subscribe to the Sieger Spintech channel: https://www.youtube.com/channel/UCgO1...

Visit the Sieger website: https://www.siegerglobal.net","asrs systems in india,asrs system,asrs design,asrs description,asrs racking system,asrs shuttle system,asrs automation,asrs and agv,asrs india",185,2020-12-11,3207,https://www.youtube.com/channel/UCgO1ZRkDCjihNjtGukX--nA/about,https://www.youtube.com/watch?v=iOLRIs7dqMY>,Sieger Spintech
91,0,XTS Technologies Sdn. Bhd.,"Automated Storage & Retrieval System Introduction (ASRS) for save cost, save space & safety",False,"This Automatic Storage System is the warehouse logistic solution integrating high density, automation, high efficiency and informatization. This system is applicable to logistic industries, warehouses and factories.

Kindly visit our webpage for more info.
🌐 www.xtstech.com
Visit our store at Shopee Malaysia.
🤖 https://lnkd.in/g2zqgF4
Contact us at:
📞 012-522 8019
📩 sales@xtstech.com
#xtstechnologies #xtstech #robotics #technology #automations #industry4_0 #factory #asrs #asrswarehousesystem #automaticstoragesystem","automation,factory,industry,technology,warehouse,radioshuttle,ASRS",820,2021-06-23,82,https://www.youtube.com/channel/UCxTTwm_79ENBhQ3QQfLVgDA/about,https://www.youtube.com/watch?v=ogsQAAwUoYM>,XTS Technologies Sdn. Bhd.
92,0,XTS Technologies Sdn. Bhd.,Automated Storage and Retrieval System (ASRS),False,"Kindly visit our webpage for more info.
🌐 www.xtstech.com
Visit our store at Shopee Malaysia.
🤖 https://lnkd.in/g2zqgF4
Contact us at:
📞 012-522 8019
📩 sales@xtstech.com
#xtstechnologies #xtstech #robotics #technology #automations #industry4_0 #factory #storage #asrs","asrs,storage,automation,technology,warehouse,factory,industry",95,2021-10-29,104,https://www.youtube.com/channel/UCxTTwm_79ENBhQ3QQfLVgDA/about,https://www.youtube.com/watch?v=fF8k-QQKaIc>,XTS Technologies Sdn. Bhd.
93,0,SpaceSavingStorage,ASRS Automated Storage & Retrieval Systems,False,"ASRS automated storage and retrieval systems automate inventory management, bringing parts to an ergonomic picking counter and reducing the time spent manually tracking and handling inventory. These computerized storage systems efficiently and securely store parts temporarily for orders awaiting back ordered or out of stock items. These high-capacity storage units enable quick, ergonomic, and accurate picking of items while controlling access to stored items. These automated systems 
• increase productivity
• save floor space
• manage inventory in real-time
• control unauthorized access
• promote ergonomics

For more information on ASRS automated storage and retrieval systems, call us at 1-800-803-1083 or visit us on the web at https://www.southwestsolutions.com/equipment/asrs-automated-storage-retrieval-systems.","ASRS Automated Storage & Retrieval Systems,ASRS storage systems,Automated Storage",67,2020-10-29,605,https://www.youtube.com/channel/UCTAG5FY9oh_aW0mDxCygaqA/about,https://www.youtube.com/watch?v=djIkFDp3pVw>,SpaceSavingStorage
94,0,PMU Official,Design of an Automated Storage and Retrieval System (ASRS),False,"https://www.pmu.edu.sa/
Automated Storage and retrieval System is known as ASRS which is controlled by computer software and mechanical system.","Design of an Automated Storage and Retrieval System (ASRS),PMU,Prince Mohammad bin Fahd University,College of Engineering,Department of Mechanical Engineering,Spring 2016 -2017,Senior Design Projects List",97,2017-06-12,4155,https://www.youtube.com/channel/UCoi16y1gP_dAvxXzF1pi95A/about,https://www.youtube.com/watch?v=0tAkF6TRXQg>,PMU Official
95,0,AnH Enterprise Limited,Automated Storage and Retrieval System ASRS,False,"Do you need increased throughput from your operations? Are your labor costs increasing in your company? Are you running out of space within your facility? Do you need better inventory control?
Here is the solution!!
#AnHEnterprise provides #ASRS (Automated Storage and Retrieval System) Racking which is an automated storage/retrieval system consists of racking system, Stacker system, conveyor system, management and controlling system. It improves the accuracy and efficiency of inventory with automated & semi-automated identification.
By using this system, you can:
• Improve warehouse utilization, 
• Reduce storage land, and save land investment costs
• Increase production efficiency
• Reduce labor intensity and labor costs
• Increased inventory storage density
• Resulting in fewer accidents
Use this system in #Mechanism industry, #Chemical industry, #Food industry, #Textile industry, #Pharmacy industry, #Transportation industry, etc. and get benefited.

For more information, call 0161INFOANH / +8801614636264 or visit https://anhenterprise.com/product/asrs-automated-storage-and-retrieval-system-racking/

#ASRS
#RackingSystem
#Automated
#Retrieval
#Warehouse
#WarehouseStorageSolutions
#AnHEnterpriseLimited
#FAST","Textile,automation,dyes,chemical,salt,soda,fabric,testing,warehouse,solution,saving,efficency,bangladesh,RackingSystem,Automated,Warehouse,WarehouseStorageSolutions,AnHEnterpriseLimited,FAST",191,2020-09-19,136,https://www.youtube.com/channel/UCa6lrGmO0l3yQERFiwAqb8A/about,https://www.youtube.com/watch?v=L8hGQ_YaiKA>,AnH Enterprise Limited
96,0,SSI SCHAEFER Group,"Automated Guided Vehicles, Storage and Retrieval Machines, 2XL N.V., Warehouse Automation",False,"With the automation of the warehouse processes as well as the use of automated guided vehicles (AGV) the Belgian logistics provider 2XL N.V. has modified his bulk warehouse into a consolidation warehouse. The automation solution of SSI Schäfer and the AGV-specialist MoTuM NV offers 2XL the necessary flexibility and efficiency – and also ensures an optimal inventory management, fast order processing and high throughput.

http://www.ssi-schaefer.com","Automated guided vehicles,transport vehicles,Motum,transports,high-bay warehouse,Orbiter,shuttles,pallet conveying systems,storage and retrieval system,increase of efficiency,logistics processes,increase of productivity,increase of throughput,general contractor,payback period,retrieval,sequencing,logistics services provider,Automation,charging station,integration,channel storage system,logistics software,storage and retrieval systems",251,2015-07-28,309996,https://www.youtube.com/channel/UC9sNEYUuF3TzOdfkpygznyQ/about,https://www.youtube.com/watch?v=S8zDRu72HD0>,SSI SCHAEFER Group
97,0,MECHANICAL & AUTOMOBILE ENGINEERING_LJIET,L 15 Types of Automated Storage and Retrieval System | Automation in Manufacturing | Mechanical,False,"# Automation in Manufacturing #MechanicalEngineering # CADCAM
Automation in Manufacturing Lecture Series by #Neha Joshi

Content Cover in this Lecture
Reason for Automating a Company's Storage Operation
Types of AS/RS
CMM Machine

Next Lecture Link-L 16 Types, Application and Components of Robotics | Automation in Manufacturing | Mechanical
https://www.youtube.com/watch?v=WOOhqeXe4d0

Reference:-
Automation, Production Systems and Computer Integrated Manufacturing by Mikell P Groover, Pearson Education.","ENGINEERING,LJ UNIVERSITY,TECHNOLOGY,EDUCATION,MECHANICAL,LJIET,GATE,GATE COACHING,TUTORIALS,LIVE LECTURES,ONLINE VIDEOS,FREE,GPSC,GOVERNNMENT Exams,GTU,IES,RRB,AUTOMOBILE,metallurgy,MECHATRONICS,ROBOTIC,DIPLOMA,DEGREE,SEMESTER,UG",638,2021-07-15,698,https://www.youtube.com/channel/UCVyKL4NJt1Jz4lx8yTJAzcA/about,https://www.youtube.com/watch?v=SSFVRoFBO34>,MECHANICAL & AUTOMOBILE ENGINEERING_LJIET
98,0,SRSI - Slate River Systems,RAFT ASRS Pallet Storage System with Conveyor Intake | SRSI,False,"Discover fully-automated, high-density pallet storage with the built-in flexibility and scalability you need in today’s demanding, high-throughput operations. RAFT Automated Storage & Retrieval System (AS/RS) swiftly navigates the changing landscape of order fulfillment through the integration of cutting-edge automation and software. 

Watch our video animation demonstrate AS/RS pallet storage using the RAFT receiving pallets from an intake conveyor:
1. Pallets arrive/depart via conveyor to the vertical transfer unit (VTU).
2. System selects the optimal pallet storage location.
3. Vertical transfer units (VTU) utilized to move pallets between levels.
4. RAFT robots deliver & take-away pallets from storage positions.

Contact SRSI for system specs and a quote: https://www.gosrsi.com/contact-us/ Read more about RAFT AS/RS pallet storage system: https://www.gosrsi.com/asrs-automated-storage-and-retrieval-systems/

Easily configurable WMS and WCS work seamlessly with RAFT to deliver your custom, adaptable, order-fulfillment solution. Unlike traditional one-directional shuttle systems, RAFT (Right Angle Fast Transfer) AS/RS is a 2-dimensional “lift and run” system. Pallets are lifted to the designated storage level, transferred both cross-lane and down-lane – to the next available pallet position. Maximum storage density and pallet accessibility are as easy as that!","ASRS,ASRS Pallet Shuttle,Pallet Storage Systems,Automated Pallet Storage,Warehouse Automation,Supply Chain Automation,Automated Storage and Retrieval Systems",92,2019-12-16,18878,https://www.youtube.com/channel/UCot337xdF-bZPMN_FYfMN8Q/about,https://www.youtube.com/watch?v=p_OcDE61xxQ>,SRSI - Slate River Systems
99,0,HepcoMotion,Automated Storage and Retrieval System | HepcoMotion Case Study,False,"There is increasing demand for storage and warehousing automation systems. Take a look at a recent example using the range of Hepco products for a tool storage and retrieval system.

Interested in the products featured in this video?
https://www.hepcomotion.com/products/linear-actuator-systems/

Keep up with Hepco by following us on:

Twitter: https://twitter.com/HepcoMotion

Facebook: https://www.facebook.com/Hepcomotion-748226971868000/

LinkedIn: https://www.linkedin.com/company/hepcomotion","Hepco,HepcoMotion,linear motion,linear guide,linear slide,track system,automation,automation components,storage,storage system,automated storage,retrieval system,automated retrieval system,warehousing system,automated warehousing,linear actuator",80,2019-06-18,11139,https://www.youtube.com/channel/UCTxQ5cjvDwATJWuTh6h0-eQ/about,https://www.youtube.com/watch?v=kbN5rm-WbqU>,HepcoMotion
100,0,Sec Tre Hargett,Automated Storage and Retrieval System (ASRS),False,"Myers Brown the Tennessee State Library and Archives’s Director of Archival Collection Services gives an inside look at the new robotic Automated Storage and Retrieval System (ASRS).  This climate controlled, space-saving system is one of the high-tech elements in the new building which opens 4/13/21.

Learn more at https://sos.tn.gov/tsla.",,176,2021-03-02,595,https://www.youtube.com/channel/UCJnY8vAtsbYzMY0p0lC-tvw/about,https://www.youtube.com/watch?v=gyBKPLD-7do>,Sec Tre Hargett
101,0,Piyush Jawadekar,Automated Storage & Retrieval System (ASRS Systems),False,"An automated storage and retrieval system (ASRS or AS/RS) consists of a variety of computer-controlled systems for automatically placing and retrieving loads from defined storage locations. 

ASRS System manufacture in Pune
For more details please visit www.ecosystemsind.com",,45,2020-02-10,252,https://www.youtube.com/channel/UCxpTD5hk_qjxzdIttDfETCA/about,https://www.youtube.com/watch?v=lZQIe8Ts81g>,Piyush Jawadekar
102,0,SignodeVideoLibrary,Storfast Automated Storage and Retrieval Systems (ASRS) Warehouse Automation,False,"Storfast Automated Storage and Retrieval Systems (ASRS) is an innovative cart-based solution that is comprised of powered carts that automatically and quickly move pallets in and out of storage positions in the warehouse.
Learn more: https://www.signode.com/en-us/productslist/asrs/",,146,2021-11-05,710,https://www.youtube.com/channel/UCgBPkMEBqzWaZWFe9Ftj4nA/about,https://www.youtube.com/watch?v=Ay6UTgOP26g>,SignodeVideoLibrary
103,0,Cemil ÖZBEK,AUTOMATED STORAGE AND RETRIEVAL SYSTEM AS/RS PROJECT,False,,"AS/RS,AUTOMATION,GRADUATION PROJECT,EEE,IUE EEE,IUE,IEU,IEU EEM,ENGINEERING",281,2019-05-18,3246,https://www.youtube.com/channel/UCOGgo82LFJrHbUx27SjOg0g/about,https://www.youtube.com/watch?v=1kRnmA2zMcw>,Cemil ÖZBEK
104,0,Universal Technology Inc,Automation Storage & Retrieval System (ASRS),False,"Automated storage & retrieval system for a clinical laboratory testing facility. System is comprised of three 40ft tall vertical lift modules (VLMs) spanning three floors. A track-mounted robot, on the bottom floor, retrieves/returns samples on demand. Samples are bulk loaded/unloaded on the upper floors.","Automated Storage & Retrieval System,ASRS,Laboratory Automation,Sample Store",216,2015-06-18,608,https://www.youtube.com/channel/UCRmWNBQwcRJua7TyxExfRDA/about,https://www.youtube.com/watch?v=tyRyD9VEwF4>,Universal Technology Inc
105,0,MurataMaterial,Mini-load ASRS High Throughput,False,"Mini load, High density storage, High capacity ASRS, Free size case handling ASRS, Multiple load handling device ASRS, High throughput, High Speed","MLC,Logistics,Tokyo,2012",294,2012-09-26,42515,https://www.youtube.com/channel/UCCw6g5OO6B4Ngi4Lpn2SIYw/about,https://www.youtube.com/watch?v=mcjbfbd_9y0>,MurataMaterial
106,0,Wipro PARI,Wipro PARI ASRS Application,False,"Automated Storage & Retrieval Systems (ASRS) are increasingly being used by our customers for management of in-plant storage and warehouses. Wipro PARI is the leader in providing ASRS solutions, with a large installation base.

Here is a glimpse of the solution provided to the world's largest manufacturer of motorcycles and scooters.

The Automotive Giant used the solution to store the vehicles as they were manufactured and deliver, when required, in a high speed, compact and cost-effective manner. The Integrated Warehouse Management System (WMS) was also used to provide complete traceability of vehicles and to record storage and delivery transactions.


Visit us on: 
Website: https://wipropari.com
LinkedIn: https://www.linkedin.com/company/wipropari
Twitter: https://twitter.com/WiproPari
Facebook: https://www.facebook.com/WiproPARI",,139,2021-01-29,794,https://www.youtube.com/channel/UCeDJrl2irR-6fMYqNgEDT8w/about,https://www.youtube.com/watch?v=-YeMZh1Abs4>,Wipro PARI
